Player Name,Team,Price,pid,role,isoversea,isCap,isbatsman,isbowler,iswicketkeeper,base,Chennai Super Kings purse,Delhi Capitals purse,Gujrat Titans purse,Kolkata Knight Riders purse,Lucknow Super Giants purse,Mumbai Indians purse,Punjab Kings purse,Rajastan Royals purse,Royal Challengers Banglore purse,Sunrisers Hyderabad purse,Chennai Super Kings ba,Delhi Capitals ba,Gujrat Titans ba,Kolkata Knight Riders ba,Lucknow Super Giants ba,Mumbai Indians ba,Punjab Kings ba,Rajastan Royals ba,Royal Challengers Banglore ba,Sunrisers Hyderabad ba,Chennai Super Kings bo,Delhi Capitals bo,Gujrat Titans bo,Kolkata Knight Riders bo,Lucknow Super Giants bo,Mumbai Indians bo,Punjab Kings bo,Rajastan Royals bo,Royal Challengers Banglore bo,Sunrisers Hyderabad bo,Chennai Super Kings ar,Delhi Capitals ar,Gujrat Titans ar,Kolkata Knight Riders ar,Lucknow Super Giants ar,Mumbai Indians ar,Punjab Kings ar,Rajastan Royals ar,Royal Challengers Banglore ar,Sunrisers Hyderabad ar,Chennai Super Kings wk,Delhi Capitals wk,Gujrat Titans wk,Kolkata Knight Riders wk,Lucknow Super Giants wk,Mumbai Indians wk,Punjab Kings wk,Rajastan Royals wk,Royal Challengers Banglore wk,Sunrisers Hyderabad wk,Chennai Super Kings os,Delhi Capitals os,Gujrat Titans os,Kolkata Knight Riders os,Lucknow Super Giants os,Mumbai Indians os,Punjab Kings os,Rajastan Royals os,Royal Challengers Banglore os,Sunrisers Hyderabad os,runs_per_match,matches_bat,strike_rate_bat,average_bat,wickets_per_match,matches_bowl,economy_rate,strike_rate_bowl,average_bowl,bat_powerplay,bat_death,bowl_powerplay,bowl_death,fair
Ben Dwarshuis,Unsold,0.0,259,bo,1,1,0,1,0,0.3,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.8999999999999952,5.75,6.949999999999999,3.249999999999999,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,8.08695652173913,23,134.7826086956522,18.6,1.25,52,7.82094897045658,22.4,17.184615384615384,0.0,125.4125306122449,12.60690608689641,12.07466184465673,2.5440416666666668
Pankaj Jaswal,Unsold,0.0,148,bo,0,0,0,1,0,0.2,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.8999999999999952,5.75,6.949999999999999,3.249999999999999,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,7.846153846153846,13,154.54545454545453,10.2,1.263157894736842,19,8.301136363636363,20.291666666666668,14.666666666666666,0.0,69.081,12.0,48.0,0.8015000000000007
Mohsin Khan,Lucknow Super Giants,0.2,203,bo,0,0,0,1,0,0.2,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.8999999999999952,5.75,6.949999999999999,3.249999999999999,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,5.555555555555555,9,121.95121951219512,8.333333333333334,1.3636363636363635,22,6.826666666666666,17.066666666666666,15.0,0.0,32.958,18.666666666666668,9.551020408163266,0.23799999999999966
Chama Milind,Royal Challengers Bangalore,0.25,2296,bo,0,0,0,1,0,0.2,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.949999999999999,3.249999999999999,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,8.6,10,172.0,21.5,0.9411764705882353,17,7.545706371191136,28.375,22.5625,0.0,83.53609090909092,35.25,13.428174878556558,0.5947333333333339
Tejas Baroka,Rajasthan Royals,0.2,2177,bo,0,0,0,1,0,0.2,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.949999999999999,3.249999999999999,3.95,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,0.0,0,0.0,0.0,0.0,2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28385257936507896
Yuvraj Chudasama,Unsold,0.0,1972,bo,0,0,0,1,0,0.2,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.949999999999999,3.049999999999999,3.95,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,3.0,3,75.0,9.0,0.8,5,7.384615384615385,28.0,22.75,0.0,0.0,0.0,0.0,0.2353041666666665
Midhun Sudhesan,Unsold,0.0,156,bo,0,0,0,1,0,0.2,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.949999999999999,3.049999999999999,3.95,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,3.2857142857142856,7,104.54545454545455,5.75,0.875,16,7.0828402366863905,28.5,24.142857142857142,0.0,0.0,0.0,21.0,0.2950666666666665
Martin Guptill,Unsold,0.0,56,ba,1,1,1,0,0,0.75,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.949999999999999,3.049999999999999,3.95,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,28.555555555555557,72,138.07924781732706,30.235294117647058,0.0,2,8.0,0.0,0.0,730.5317111494633,129.25900000000001,0.0,0.0,2.712375
Bhanuka Rajapaksa,Punjab Kings,0.5,688,ba,1,0,1,0,0,0.5,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.949999999999999,3.049999999999999,3.95,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,24.692307692307693,26,148.26789838337183,29.181818181818183,0.0,2,10.666666666666666,0.0,0.0,211.21845173041893,105.27464285714287,30.0,0.0,1.5654
Roston Chase,Unsold,0.0,915,ar,1,1,1,1,0,1.0,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.449999999999999,3.049999999999999,3.95,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,23.083333333333332,12,115.41666666666666,46.166666666666664,0.8181818181818182,11,5.303030303030303,19.444444444444443,22.0,67.3650425531915,88.137,13.716867469879519,11.359223300970873,2.1695000000000007
Ben Cutting,Unsold,0.0,138,ar,1,1,1,1,0,0.75,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.449999999999999,3.049999999999999,3.95,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,18.487179487179485,78,148.96694214876035,26.21818181818182,0.8421052631578947,76,8.997594226142743,29.21875,19.484375,120.34755555555556,512.8374737945493,13.365327581558372,15.72963263455127,2.0344166666666665
Pawan Negi,Unsold,0.0,26,bo,0,1,0,1,0,0.5,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.449999999999999,3.049999999999999,3.95,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,4.888888888888889,18,93.61702127659575,6.769230769230769,0.8387096774193549,31,7.911504424778761,28.653846153846153,21.73076923076923,42.727999999999994,22.40325,12.831973898858077,51.75,1.2560000000000002
Sean Abbott,Sunrisers Hyderabad,2.4,387,bo,1,1,0,1,0,0.75,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.449999999999999,3.049999999999999,3.95,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,9.052631578947368,19,122.85714285714286,11.466666666666667,1.3863636363636365,44,8.578073089700997,21.16393442622951,14.80327868852459,0.0,110.14052873563217,12.757757212847034,11.572264989699665,2.5901428571428586
Alzarri Joseph,Gujarat Titans,2.4,108,bo,1,1,0,1,0,0.75,5.0500000000000025,1.2999999999999998,4.8500000000000005,4.4,1.6999999999999953,5.75,6.449999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,8.0,7.285714285714286,14,121.42857142857142,17.0,1.0476190476190477,21,9.117782909930716,29.90909090909091,19.681818181818183,0.0,89.76784810126583,14.239787690109218,12.529572338489533,2.0820000000000025
Dhawal Kulkarni,Unsold,0.0,185,bo,0,1,0,1,0,0.75,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.6999999999999953,5.75,6.449999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,5.0,6.0,6.0,7.0,8.0,5.214285714285714,14,107.35294117647058,9.125,0.8222222222222222,45,8.28696604600219,34.08108108108108,24.675675675675677,0.0,40.92438095238095,18.99074416882636,15.982933868741373,1.97575
Riley Meredith,Mumbai Indians,1.0,388,bo,1,1,0,1,0,1.0,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.6999999999999953,5.75,6.449999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,5.0,6.0,6.0,7.0,8.0,1.5,6,69.23076923076923,1.8,1.2647058823529411,34,8.063492063492063,23.627906976744185,17.58139534883721,0.0,25.736666666666668,13.947905551809688,12.108604305384961,4.217833333333333
Kane Richardson,Unsold,0.0,376,bo,1,1,0,1,0,1.5,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.6999999999999953,4.75,6.449999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,5.2631578947368425,19,119.04761904761905,14.285714285714286,1.3442622950819672,61,7.699346405228758,21.548780487804876,16.79268292682927,0.0,69.95870588235296,13.551660678292874,11.126147363399653,7.664
Rahul Buddhi,Mumbai Indians,0.2,2863,ba,0,0,1,0,0,0.2,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.6999999999999953,4.75,6.449999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,18.2,5,131.8840579710145,22.75,0.0,1,12.0,0.0,0.0,0.0,55.5865,0.0,36.0,0.7695000000000008
Laurie Evans,Unsold,0.0,924,ba,1,0,1,0,0,0.2,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.6999999999999953,4.55,6.449999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,31.527027027027028,74,137.31606827545616,41.660714285714285,0.0,0,0.0,0.0,0.0,384.5157794117647,253.13875609756096,0.0,0.0,2.1863333333333332
Ayush Badoni,Lucknow Super Giants,0.2,2889,ar,0,0,1,1,0,0.2,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.6999999999999953,4.55,6.449999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,1,72.72727272727273,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349091213610947
Benny Howell,Punjab Kings,0.4,869,ar,1,0,1,1,0,0.4,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.4999999999999953,4.55,6.449999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,16.37037037037037,27,147.33333333333334,22.1,1.2352941176470589,34,7.143254520166899,20.38095238095238,17.11904761904762,66.95563636363636,184.5088524590164,16.054054054054056,10.692624485211532,2.8036250000000025
Hayden Kerr,Unsold,0.0,835,ar,1,0,1,1,0,0.2,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,6.25,4,83.33333333333334,6.25,0.0,2,6.333333333333334,0.0,0.0,0.0,42.077,0.0,0.0,1.1196666666666677
Saurabh Kumar,Unsold,0.0,2170,ar,0,0,1,1,0,0.2,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,10.818181818181818,11,141.66666666666669,14.875,0.75,24,7.074235807860262,30.0,25.444444444444443,0.0,79.45633333333333,25.5,33.0,1.0816500000000007
Shams Mulani,Unsold,0.0,1890,ar,0,0,1,1,0,0.2,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,10.11111111111111,9,121.33333333333334,15.166666666666666,0.9565217391304348,23,7.158536585365853,26.681818181818183,22.363636363636363,0.0,45.622,25.2,10.693069306930694,0.25014999999999965
Dhruv Patel,Unsold,0.0,1897,ar,0,0,1,1,0,0.2,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,10.0,2,153.84615384615387,20.0,0.5,2,8.285714285714285,58.0,42.0,0.0,23.49866666666667,0.0,18.0,0.23108124999999965
Atit Sheth,Unsold,0.0,1891,ar,0,0,1,1,0,0.2,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,8.411764705882353,17,131.1926605504587,71.5,1.3571428571428572,28,7.590243902439025,20.473684210526315,16.18421052631579,0.0,78.94357142857145,14.565441176470587,9.391304347826088,0.5912500000000006
David Wiese,Unsold,0.0,1011,ar,1,1,1,1,0,0.5,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,20.181818181818183,66,141.85303514376997,26.64,0.6666666666666666,72,8.916256157635468,37.708333333333336,25.375,87.574,428.18470806100214,16.22513315100043,16.34201211358452,2.4334166666666666
Baba Indrajith,Kolkata Knight Riders,0.2,2332,wk,0,0,1,0,1,0.2,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.4,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,20.625,8,101.85185185185186,23.571428571428573,0.0,0,0.0,0.0,0.0,32.58466666666667,87.42800000000001,0.0,0.0,0.5700000000000004
Kennar Lewis,Unsold,0.0,905,ba,1,0,1,0,0,0.4,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.2,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,22.75,8,121.33333333333334,22.75,0.0,0,0.0,0.0,0.0,107.06070588235295,78.54300000000002,0.0,0.0,2.966
BR Sharath,Unsold,0.0,2001,wk,0,0,1,0,1,0.2,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.2,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,16.4,20,108.6092715231788,17.263157894736842,0.0,0,0.0,0.0,0.0,131.3200316091954,0.0,0.0,0.0,0.38500000000000034
Chamika Karunaratne,Kolkata Knight Riders,0.5,4440,ar,1,1,1,1,0,0.5,5.0500000000000025,1.2999999999999998,2.4500000000000006,4.2,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,2.0,2,36.36363636363637,2.0,0.0,1,11.0,0.0,0.0,0.0,25.749000000000002,0.0,0.0,0.8950000000000001
David Willey,Royal Challengers Bangalore,2.0,13,ar,1,1,1,1,0,2.0,5.0500000000000025,1.2999999999999998,2.4500000000000006,3.7,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,3.95,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,9.0,7.0,6.0,8.0,3.0,7.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,20.394736842105264,38,132.02725724020442,22.794117647058822,1.0,47,8.086393088552915,26.5531914893617,19.70212765957447,207.827314516129,100.6667808219178,13.033427847213233,13.734878999670261,3.0685000000000007
Blessing Muzarabani,Unsold,0.0,344,bo,1,1,0,1,0,0.5,5.0500000000000025,1.2999999999999998,2.4500000000000006,3.7,1.4999999999999953,4.55,6.049999999999999,3.049999999999999,1.9500000000000002,0.6999999999999944,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,6.0,7.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,9.0,7.0,6.0,8.0,3.0,8.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,8.0,8.0,2.5,6,62.5,7.5,1.2727272727272727,11,8.510460251046025,24.214285714285715,17.071428571428573,0.0,36.76782608695652,16.45112306232205,14.10191082802548,2.2605833333333334
